pincode,district,state,population,bio_txn,demo_txn,enroll_txn,total_txn,bio_has_any_record,demo_has_any_record,enroll_has_any_record,presence_flag,bio_share,demo_share,enroll_share,dominant_service_type,demand_diversity,presence_without_usage
761109,Ganjam,Odisha,155299.25,2877.0,1826.0,269.0,4972.0,1.0,1.0,1.0,True,0.57864038616251,0.3672566371681416,0.05410297666934835,biometric,0.7666482722176142,False
761110,Ganjam,Odisha,151068.08333333334,1109.0,618.0,51.0,1778.0,1.0,1.0,1.0,True,0.623734533183352,0.34758155230596177,0.028683914510686165,biometric,0.6950578982796033,False
761111,Ganjam,Odisha,0.0,3366.0,2182.0,261.0,5809.0,1.0,1.0,1.0,True,0.5794456877259425,0.3756240316749871,0.04493028059907041,biometric,0.749486412029751,False
761114,Ganjam,Odisha,0.0,1386.0,599.0,62.0,2047.0,1.0,1.0,1.0,True,0.6770884220810943,0.29262335124572547,0.030288226673180263,biometric,0.6640618522074813,False
761115,Ganjam,Odisha,0.0,1904.0,1000.0,107.0,3011.0,1.0,1.0,1.0,True,0.6323480571238791,0.33211557622052473,0.03553636665559615,biometric,0.7049698109920158,False
761116,Ganjam,Odisha,0.0,1053.0,470.0,51.0,1574.0,1.0,1.0,1.0,True,0.6689961880559085,0.29860228716645487,0.032401524777636595,biometric,0.674439163131428,False
761117,Ganjam,Odisha,0.0,2471.0,1759.0,167.0,4397.0,1.0,1.0,1.0,True,0.561974073231749,0.40004548555833525,0.03798044120991585,biometric,0.7414807968817215,False
761118,Ganjam,Odisha,215780.08333333334,5543.0,2613.0,285.0,8441.0,1.0,1.0,1.0,True,0.6566757493188011,0.30956047861627767,0.03376377206492122,biometric,0.6859289753755342,False
761119,Ganjam,Odisha,0.0,2312.0,1196.0,135.0,3643.0,1.0,1.0,1.0,True,0.6346417787537744,0.32830085094702166,0.03705737029920395,biometric,0.7066665241654558,False
761120,Ganjam,Odisha,0.0,1098.0,743.0,79.0,1920.0,1.0,1.0,1.0,True,0.571875,0.38697916666666665,0.04114583333333333,biometric,0.7448095326924143,False
761121,Ganjam,Odisha,100451.91666666667,2630.0,1384.0,199.0,4213.0,1.0,1.0,1.0,True,0.624258248279136,0.32850700213624495,0.04723474958461903,biometric,0.7318578270508279,False
761122,Ganjam,Odisha,0.0,1438.0,609.0,99.0,2146.0,1.0,1.0,1.0,True,0.6700838769804287,0.28378378378378377,0.04613233923578751,biometric,0.6987193421365454,False
761123,Ganjam,Odisha,185577.0,2759.0,1015.0,125.0,3899.0,1.0,1.0,1.0,True,0.7076173377789177,0.26032315978456017,0.03205950243652218,biometric,0.6420570082171517,False
761124,Ganjam,Odisha,0.0,2183.0,940.0,126.0,3249.0,1.0,1.0,1.0,True,0.6718990458602647,0.28931979070483227,0.038781163434903045,biometric,0.6845286125673152,False
761125,Ganjam,Odisha,0.0,2589.0,840.0,118.0,3547.0,1.0,1.0,1.0,True,0.7299126021990414,0.2368198477586693,0.033267550042289255,biometric,0.622733268036593,False
761126,Ganjam,Odisha,150905.16666666666,1140.0,640.0,70.0,1850.0,1.0,1.0,1.0,True,0.6162162162162163,0.34594594594594597,0.03783783783783784,biometric,0.7185936031156457,False
761128,Ganjam,Odisha,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,True,1.0,0.0,0.0,biometric,-0.0,False
761131,Ganjam,Odisha,103770.41666666667,4163.0,1723.0,199.0,6085.0,1.0,1.0,1.0,True,0.6841413311421528,0.2831552999178307,0.032703368940016436,biometric,0.6634026275173254,False
761132,Ganjam,Odisha,0.0,2052.0,684.0,79.0,2815.0,1.0,1.0,1.0,True,0.7289520426287744,0.24298401420959148,0.028063943161634103,biometric,0.6139565903359879,False
761133,Ganjam,Odisha,0.0,635.0,314.0,32.0,981.0,1.0,1.0,1.0,True,0.6472986748216106,0.3200815494393476,0.0326197757390418,biometric,0.6898005917264413,False
761140,Ganjam,Odisha,0.0,1295.0,742.0,60.0,2097.0,1.0,1.0,1.0,True,0.6175488793514544,0.35383881735813066,0.02861230329041488,biometric,0.6981084858172076,False
761141,Ganjam,Odisha,0.0,928.0,402.0,55.0,1385.0,1.0,1.0,1.0,True,0.6700361010830325,0.29025270758122745,0.039711191335740074,biometric,0.687644818953371,False
761143,Ganjam,Odisha,0.0,1386.0,657.0,87.0,2130.0,1.0,1.0,1.0,True,0.6507042253521127,0.3084507042253521,0.04084507042253521,biometric,0.703639102682372,False
761144,Ganjam,Odisha,0.0,922.0,649.0,63.0,1634.0,1.0,1.0,1.0,True,0.5642594859241126,0.39718482252141984,0.038555691554467565,biometric,0.741989113387382,False
761146,Ganjam,Odisha,0.0,1498.0,648.0,95.0,2241.0,1.0,1.0,1.0,True,0.6684515841142347,0.2891566265060241,0.04239178937974119,biometric,0.6936206778721346,False
761151,Ganjam,Odisha,0.0,1586.0,520.0,97.0,2203.0,1.0,1.0,1.0,True,0.7199273717657739,0.23604176123468,0.04403086699954607,biometric,0.65069233441473,False
761200,Gajapati,Odisha,3290.1666666666665,1723.0,922.0,74.0,2719.0,1.0,1.0,1.0,True,0.6336888561971313,0.33909525560867965,0.02721588819418904,biometric,0.6862245133207303,False
761201,Gajapati,Odisha,25791.0,1452.0,627.0,63.0,2142.0,1.0,1.0,1.0,True,0.6778711484593838,0.2927170868347339,0.029411764705882353,biometric,0.6616425808587457,False
761206,Gajapati,Odisha,34100.75,2562.0,951.0,111.0,3624.0,1.0,1.0,1.0,True,0.706953642384106,0.26241721854304634,0.030629139072847682,biometric,0.6398969410451417,False
761207,Gajapati,Odisha,67207.5,3217.0,1206.0,148.0,4571.0,1.0,1.0,1.0,True,0.7037847298184204,0.26383723474075693,0.03237803544082258,biometric,0.6461203672814801,False
761208,Gajapati,Odisha,49868.5,2221.0,661.0,86.0,2968.0,1.0,1.0,1.0,True,0.7483153638814016,0.2227088948787062,0.028975741239892182,biometric,0.5953470203446274,False
761209,Ganjam,Odisha,35324.25,1540.0,814.0,134.0,2488.0,1.0,1.0,1.0,True,0.6189710610932476,0.3271704180064309,0.053858520900321546,biometric,0.7462136054867006,False
761210,Gajapati,Odisha,17747.583333333332,718.0,308.0,20.0,1046.0,1.0,1.0,1.0,True,0.6864244741873805,0.2944550669216061,0.019120458891013385,biometric,0.6316534914014019,False
761211,Gajapati,Odisha,31398.833333333332,2041.0,815.0,83.0,2939.0,1.0,1.0,1.0,True,0.6944538958829534,0.2773052058523307,0.02824089826471589,biometric,0.6459376196489542,False
761212,Gajapati,Odisha,28977.583333333332,4410.0,1359.0,169.0,5938.0,1.0,1.0,1.0,True,0.7426743011114854,0.22886493768945773,0.02846076119905692,biometric,0.6005137705310895,False
761213,Gajapati,Odisha,18164.5,2377.0,730.0,78.0,3185.0,1.0,1.0,1.0,True,0.7463108320251177,0.22919937205651492,0.024489795918367346,biometric,0.5888093940962491,False
761214,Gajapati,Odisha,31133.166666666668,2421.0,1102.0,108.0,3631.0,1.0,1.0,1.0,True,0.6667584687413936,0.30349765904709447,0.02974387221151198,biometric,0.670567854699964,False
761215,Gajapati,Odisha,82868.16666666667,1795.0,594.0,70.0,2459.0,1.0,1.0,1.0,True,0.7299715331435543,0.24156161041073607,0.028466856445709638,biometric,0.6137216621180963,False
761217,Gajapati,Odisha,58731.083333333336,7668.0,2015.0,233.0,9916.0,1.0,1.0,1.0,True,0.7732956837434449,0.20320693828156514,0.023497377974989915,biometric,0.555939058360357,False
762001,Kandhamal,Odisha,314.6666666666667,1412.0,947.0,79.0,2438.0,1.0,1.0,1.0,True,0.579163248564397,0.38843314191960626,0.03240360951599672,biometric,0.7234267210012532,False
762002,Kandhamal,Odisha,90543.33333333333,4542.0,3498.0,466.0,8506.0,1.0,1.0,1.0,True,0.5339760169292265,0.4112391253233012,0.054784857747472375,biometric,0.7823978066638623,False
762010,Kandhamal,Odisha,36210.166666666664,2303.0,826.0,95.0,3224.0,1.0,1.0,1.0,True,0.7143300248138957,0.25620347394540943,0.02946650124069479,biometric,0.6308469836464959,False
762011,Kandhamal,Odisha,69139.66666666667,4066.0,2951.0,407.0,7424.0,1.0,1.0,1.0,True,0.5476831896551724,0.3974946120689655,0.05482219827586207,biometric,0.778837440240347,False
762012,Kandhamal,Odisha,62362.916666666664,2156.0,1090.0,150.0,3396.0,1.0,1.0,1.0,True,0.6348645465253239,0.3209658421672556,0.044169611307420496,biometric,0.719995206836313,False
762013,Boudh,Odisha,28612.5,1959.0,733.0,118.0,2810.0,1.0,1.0,1.0,True,0.697153024911032,0.2608540925266904,0.04199288256227758,biometric,0.6691719483600306,False
762014,Boudh,Odisha,60619.5,2516.0,1495.0,199.0,4210.0,1.0,1.0,1.0,True,0.597624703087886,0.35510688836104515,0.04726840855106888,biometric,0.7460018301895144,False
762015,Boudh,Odisha,84643.5,5093.0,2028.0,312.0,7433.0,1.0,1.0,1.0,True,0.685187676577425,0.2728373469662317,0.041974976456343335,biometric,0.6795080349600514,False
762016,Baudh,Odisha,83631.0,5521.0,1526.0,282.0,7329.0,1.0,1.0,1.0,True,0.7533087733660799,0.2082139446036294,0.038477282030290626,biometric,0.6057381567707514,False
762017,Boudh,Odisha,37412.833333333336,3382.0,710.0,149.0,4241.0,1.0,1.0,1.0,True,0.7974534307946239,0.16741334590898374,0.03513322329639236,biometric,0.5437337646558763,False
762018,Baudh,Odisha,37312.166666666664,2017.0,660.0,127.0,2804.0,1.0,1.0,1.0,True,0.7193295292439372,0.23537803138373753,0.04529243937232525,biometric,0.6532099853657081,False
762019,Kandhamal,Odisha,12392.083333333334,729.0,322.0,47.0,1098.0,1.0,1.0,1.0,True,0.6639344262295082,0.29326047358834245,0.042805100182149364,biometric,0.6977464552409104,False
762020,Boudh,Odisha,52704.666666666664,2084.0,836.0,129.0,3049.0,1.0,1.0,1.0,True,0.6835027877992784,0.2741882584453919,0.042308953755329615,biometric,0.681483141448317,False
762021,Kandhamal,Odisha,51596.5,2788.0,1382.0,132.0,4302.0,1.0,1.0,1.0,True,0.6480706648070664,0.32124593212459324,0.030683403068340307,biometric,0.6852249171097672,False
762022,Kandhamal,Odisha,9883.333333333334,483.0,225.0,17.0,725.0,1.0,1.0,1.0,True,0.6662068965517242,0.3103448275862069,0.023448275862068966,biometric,0.6569280475485464,False
762023,Boudh,Odisha,28762.916666666668,759.0,251.0,69.0,1079.0,1.0,1.0,1.0,True,0.7034291010194624,0.23262279888785914,0.0639481000926784,biometric,0.694091564883799,False
762024,Kandhamal,Odisha,26511.75,1825.0,740.0,141.0,2706.0,1.0,1.0,1.0,True,0.6744271988174427,0.2734663710273466,0.052106430155210645,biometric,0.7046780794514989,False
762026,Boudh,Odisha,41252.5,2054.0,894.0,144.0,3092.0,1.0,1.0,1.0,True,0.6642949547218628,0.28913324708926263,0.04657179818887452,biometric,0.7039030448702371,False
762027,Kandhamal,Odisha,16500.0,802.0,268.0,48.0,1118.0,1.0,1.0,1.0,True,0.7173524150268337,0.23971377459749552,0.04293381037567084,biometric,0.6515866869020539,False
762028,Kandhamal,Odisha,27433.416666666668,1943.0,532.0,105.0,2580.0,1.0,1.0,1.0,True,0.7531007751937985,0.2062015503875969,0.040697674418604654,biometric,0.6093280878209671,False
762029,Kandhamal,Odisha,28995.166666666668,1630.0,999.0,113.0,2742.0,1.0,1.0,1.0,True,0.5944566010211525,0.36433260393873085,0.0412107950401167,biometric,0.7358985202990781,False
762030,Baudh,Odisha,57009.0,938.0,256.0,43.0,1237.0,1.0,1.0,1.0,True,0.7582861762328214,0.20695230396119643,0.034761519805982216,biometric,0.5940140292199935,False
762100,Kandhamal,Odisha,24837.083333333332,2631.0,1014.0,117.0,3762.0,1.0,1.0,1.0,True,0.6993620414673046,0.26953748006379585,0.03110047846889952,biometric,0.6475390156004708,False
762101,Kandhamal,Odisha,70128.83333333333,3005.0,1771.0,162.0,4938.0,1.0,1.0,1.0,True,0.6085459700283515,0.35864722559740786,0.032806804374240585,biometric,0.7119178611845851,False
762102,Kandhamal,Odisha,32988.083333333336,2272.0,789.0,115.0,3176.0,1.0,1.0,1.0,True,0.7153652392947103,0.2484256926952141,0.03620906801007557,biometric,0.6423908704903342,False
762103,Kandhamal,Odisha,77289.41666666667,5642.0,1964.0,308.0,7914.0,1.0,1.0,1.0,True,0.7129138236037402,0.24816780389183726,0.038918372504422545,biometric,0.6494062188125146,False
762104,Kandhamal,Odisha,70582.08333333333,4989.0,2015.0,202.0,7206.0,1.0,1.0,1.0,True,0.6923397169025812,0.27962808770469055,0.028032195392728283,biometric,0.6472578168758472,False
762105,Kandhamal,Odisha,71532.33333333333,3467.0,1722.0,178.0,5367.0,1.0,1.0,1.0,True,0.6459847214458729,0.3208496366685299,0.03316564188559717,biometric,0.6917713522499335,False
762106,Kandhamal,Odisha,34443.583333333336,1736.0,903.0,96.0,2735.0,1.0,1.0,1.0,True,0.6347349177330895,0.33016453382084093,0.03510054844606947,biometric,0.702672383911549,False
762107,Kandhamal,Odisha,58813.0,4426.0,1353.0,179.0,5958.0,1.0,1.0,1.0,True,0.7428667338032897,0.22708962739174218,0.03004363880496811,biometric,0.6032654302315573,False
762109,Kandhamal,Odisha,27038.083333333332,2291.0,728.0,128.0,3147.0,1.0,1.0,1.0,True,0.7279949157928186,0.23133142675564028,0.040673657451541154,biometric,0.637168614932374,False
762110,Kandhamal,Odisha,32379.166666666668,2597.0,889.0,172.0,3658.0,1.0,1.0,1.0,True,0.7099507927829415,0.2430289775833789,0.047020229633679606,biometric,0.6651411764579427,False
762112,Kandhamal,Odisha,14806.75,977.0,500.0,59.0,1536.0,1.0,1.0,1.0,True,0.6360677083333334,0.3255208333333333,0.038411458333333336,biometric,0.7084653132428324,False
763001,Koraput,Odisha,5233.0,951.0,186.0,36.0,1173.0,1.0,1.0,1.0,True,0.8107416879795396,0.1585677749360614,0.030690537084398978,biometric,0.5179554104827059,False
763002,Koraput,Odisha,16294.5,557.0,166.0,27.0,750.0,1.0,1.0,1.0,True,0.7426666666666667,0.22133333333333333,0.036,biometric,0.6138756480652855,False
763003,Koraput,Odisha,1905.9166666666667,690.0,158.0,27.0,875.0,1.0,1.0,1.0,True,0.7885714285714286,0.18057142857142858,0.030857142857142857,biometric,0.5495255559590193,False
763004,Koraput,Odisha,0.0,45.0,11.0,2.0,58.0,1.0,1.0,1.0,True,0.7758620689655172,0.1896551724137931,0.034482758620689655,biometric,0.5719243390522035,False
763008,Koraput,Odisha,28149.0,1734.0,680.0,56.0,2470.0,1.0,1.0,1.0,True,0.7020242914979757,0.27530364372469635,0.022672064777327937,biometric,0.627452138879711,False
764001,Koraput,Odisha,0.0,2634.0,1437.0,142.0,4213.0,1.0,1.0,1.0,True,0.6252076904818419,0.3410871113220983,0.03370519819605981,biometric,0.7052401384969551,False
764002,Koraput,Odisha,180076.08333333334,10528.0,2618.0,471.0,13617.0,1.0,1.0,1.0,True,0.7731512080487626,0.19225967540574282,0.034589116545494604,biometric,0.5755448864916501,False
764003,Koraput,Odisha,4000.6666666666665,2355.0,1018.0,92.0,3465.0,1.0,1.0,1.0,True,0.6796536796536796,0.2937950937950938,0.02655122655122655,biometric,0.6541622052516022,False
764004,Koraput,Odisha,2719.9166666666665,192.0,73.0,7.0,272.0,1.0,1.0,1.0,True,0.7058823529411765,0.26838235294117646,0.025735294117647058,biometric,0.6308564901684919,False
764005,Koraput,Odisha,2966.0833333333335,2196.0,697.0,176.0,3069.0,1.0,1.0,1.0,True,0.7155425219941349,0.22710980775496906,0.05734767025089606,biometric,0.6736566155419166,False
764006,Koraput,Odisha,3381.6666666666665,574.0,179.0,33.0,786.0,1.0,1.0,1.0,True,0.7302798982188295,0.227735368956743,0.04198473282442748,biometric,0.6368107242913644,False
764011,Koraput,Odisha,0.0,681.0,172.0,21.0,874.0,1.0,1.0,1.0,True,0.7791762013729977,0.19679633867276888,0.02402745995423341,biometric,0.5497077335032214,False
764014,Koraput,Odisha,66158.58333333333,2405.0,1701.0,115.0,4221.0,1.0,1.0,1.0,True,0.5697701966358683,0.40298507462686567,0.02724472873726605,biometric,0.7144682233486896,False
764020,Koraput,Odisha,6119.416666666667,1974.0,946.0,71.0,2991.0,1.0,1.0,1.0,True,0.6599799398194583,0.3162821798729522,0.023737880307589436,biometric,0.661859249572401,False
764021,Koraput,Odisha,75676.16666666667,3488.0,1445.0,173.0,5106.0,1.0,1.0,1.0,True,0.6831179005092048,0.28300039169604385,0.033881707794751276,biometric,0.6665197576795634,False
764027,Koraput,Odisha,62874.666666666664,5493.0,1832.0,156.0,7481.0,1.0,1.0,1.0,True,0.7342601256516509,0.24488704718620505,0.020852827162144098,biometric,0.5935295363255237,False
764028,Koraput,Odisha,66428.25,2258.0,1931.0,160.0,4349.0,1.0,1.0,1.0,True,0.5191998160496666,0.44401011726833756,0.03679006668199586,biometric,0.7485021025977526,False
764036,Koraput,Odisha,34344.666666666664,6906.0,2071.0,311.0,9288.0,1.0,1.0,1.0,True,0.7435400516795866,0.2229758828596038,0.03348406546080965,biometric,0.608666122688359,False
764037,Koraput,Odisha,102671.83333333333,4050.0,1248.0,288.0,5586.0,1.0,1.0,1.0,True,0.7250268528464017,0.22341568206229862,0.05155746509129968,biometric,0.6561355845544884,False
764038,Koraput,Odisha,0.0,3799.0,1238.0,244.0,5281.0,1.0,1.0,1.0,True,0.7193713311872751,0.2344252982389699,0.04620337057375497,biometric,0.6545239457149743,False
764039,Koraput,Odisha,118516.5,5778.0,2753.0,243.0,8774.0,1.0,1.0,1.0,True,0.6585365853658537,0.3137679507636198,0.027695463870526557,biometric,0.6718587237704783,False
764040,Koraput,Odisha,39039.666666666664,1387.0,438.0,71.0,1896.0,1.0,1.0,1.0,True,0.7315400843881856,0.2310126582278481,0.037447257383966245,biometric,0.6282364216077336,False
764041,Koraput,Odisha,74744.83333333333,1075.0,523.0,82.0,1680.0,1.0,1.0,1.0,True,0.6398809523809523,0.3113095238095238,0.04880952380952381,biometric,0.7248910714247905,False
764042,Koraput,Odisha,3066.9166666666665,694.0,123.0,33.0,850.0,1.0,1.0,1.0,True,0.8164705882352942,0.14470588235294118,0.03882352941176471,biometric,0.5201127621910637,False
764043,Koraput,Odisha,185705.41666666666,16184.0,4627.0,856.0,21667.0,1.0,1.0,1.0,True,0.7469423547330041,0.2135505607606037,0.03950708450639221,biometric,0.6146739791670746,False
764044,Koraput,Odisha,92315.83333333333,10019.0,3234.0,615.0,13868.0,1.0,1.0,1.0,True,0.7224545716758004,0.23319873089126045,0.04434669743293914,biometric,0.6485891170131325,False
764045,Malkangiri,Odisha,207294.16666666666,6655.0,3055.0,725.0,10435.0,1.0,1.0,1.0,True,0.6377575467177767,0.29276473406804027,0.06947771921418304,biometric,0.7571089741361312,False
764046,Malkangiri,Odisha,0.0,1177.0,331.0,61.0,1569.0,1.0,1.0,1.0,True,0.7501593371574251,0.2109623964308477,0.038878266411727216,biometric,0.6100164762391049,False
764047,Malkangiri,Odisha,0.0,4834.0,3257.0,500.0,8591.0,1.0,1.0,1.0,True,0.5626818763822605,0.37911768129437784,0.058200442323361655,biometric,0.7798826127925641,False
764048,Malkangiri,Odisha,0.0,803.0,211.0,21.0,1035.0,1.0,1.0,1.0,True,0.7758454106280194,0.2038647342995169,0.020289855072463767,biometric,0.546324983805853,False
764049,Nabarangapur,Odisha,0.0,2515.0,1105.0,418.0,4038.0,1.0,1.0,1.0,True,0.6228330856859832,0.27365032194155525,0.10351659237246162,biometric,0.8049241948899094,False
764051,Malkangiri,Odisha,134287.33333333334,5043.0,1995.0,347.0,7385.0,1.0,1.0,1.0,True,0.6828706838185511,0.27014218009478674,0.046987136086662155,biometric,0.6897118348870596,False
764052,Malkangiri,Odisha,96503.25,7800.0,4143.0,208.0,12151.0,1.0,1.0,1.0,True,0.6419224755164185,0.3409595918031438,0.017117932680437823,biometric,0.6563328300022931,False
764055,Koraput,Odisha,0.0,2294.0,1363.0,142.0,3799.0,1.0,1.0,1.0,True,0.6038431166096341,0.35877862595419846,0.03737825743616741,biometric,0.7238394550749677,False
764056,Koraput,Odisha,140900.58333333334,8449.0,2900.0,273.0,11622.0,1.0,1.0,1.0,True,0.7269833075202202,0.2495267595938737,0.02348993288590604,biometric,0.6064972079722121,False
764057,Koraput,Odisha,83640.33333333333,5022.0,1310.0,206.0,6538.0,1.0,1.0,1.0,True,0.7681248088100336,0.20036708473539308,0.03150810645457326,biometric,0.5768042461523296,False
764058,Koraput,Odisha,134968.83333333334,6372.0,4077.0,564.0,11013.0,1.0,1.0,1.0,True,0.5785889403432307,0.3701988558975756,0.05121220375919368,biometric,0.7615478956368267,False
764059,Nabarangapur,Odisha,0.0,6439.0,2315.0,451.0,9205.0,1.0,1.0,1.0,True,0.6995111352525801,0.2514937533948941,0.0489951113525258,biometric,0.6780407613454738,False
764061,Nabarangapur,Odisha,101741.91666666667,4249.0,2249.0,331.0,6829.0,1.0,1.0,1.0,True,0.622199443549568,0.3293307951383804,0.048469761312051544,biometric,0.7352225667299609,False
764062,Rayagada,Odisha,4773.083333333333,417.0,77.0,15.0,509.0,1.0,1.0,1.0,True,0.8192534381139489,0.1512770137524558,0.029469548133595286,biometric,0.5032698653725556,False
764063,Nabarangapur,Odisha,0.0,4377.0,1217.0,249.0,5843.0,1.0,1.0,1.0,True,0.7491014889611501,0.20828341605339723,0.04261509498545268,biometric,0.6168159285068913,False
764070,Nabarangapur,Odisha,63634.583333333336,2445.0,1465.0,383.0,4293.0,1.0,1.0,1.0,True,0.5695317959468903,0.34125320288842304,0.0892150011646867,biometric,0.82204686428489,False
764071,Nabarangapur,Odisha,79246.83333333333,8307.0,3501.0,897.0,12705.0,1.0,1.0,1.0,True,0.6538370720188902,0.2755608028335301,0.07060212514757969,biometric,0.7465249018226681,False
764072,Nabarangapur,Odisha,152632.66666666666,15923.0,4081.0,733.0,20737.0,1.0,1.0,1.0,True,0.7678545594830496,0.19679799392390412,0.03534744659304625,biometric,0.5833657965239346,False
764073,Nabarangapur,Odisha,134504.83333333334,13600.0,4767.0,949.0,19316.0,1.0,1.0,1.0,True,0.704079519569269,0.24679022571961068,0.049130254711120314,biometric,0.6739341544018003,False
764074,Nabarangapur,Odisha,58083.583333333336,12262.0,4079.0,1077.0,17418.0,1.0,1.0,1.0,True,0.7039843839706051,0.23418302905040764,0.061832586978987254,biometric,0.691008463934585,False
764075,Nabarangapur,Odisha,98163.33333333333,5095.0,2338.0,338.0,7771.0,1.0,1.0,1.0,True,0.6556427744177069,0.3008621798996268,0.04349504568266632,biometric,0.7049808729937012,False
764076,Nabarangapur,Odisha,55673.0,7536.0,4793.0,1010.0,13339.0,1.0,1.0,1.0,True,0.5649598920458805,0.35932228802758825,0.07571781992653122,biometric,0.8062714094352244,False
764077,Nabarangapur,Odisha,44018.583333333336,2977.0,2007.0,324.0,5308.0,1.0,1.0,1.0,True,0.5608515448379804,0.3781085154483798,0.06103993971363979,biometric,0.7853179550654807,False
764078,Nabarangapur,Odisha,3426.8333333333335,2945.0,987.0,209.0,4141.0,1.0,1.0,1.0,True,0.7111808741849794,0.23834822506640907,0.05047090074861145,biometric,0.6689453889116396,False
764081,Koraput,Odisha,12584.333333333334,1671.0,650.0,65.0,2386.0,1.0,1.0,1.0,True,0.7003352891869237,0.27242246437552387,0.027242246437552388,biometric,0.6388683612756264,False
764085,Nabarangapur,Odisha,21418.916666666668,694.0,193.0,69.0,956.0,1.0,1.0,1.0,True,0.7259414225941423,0.20188284518828453,0.07217573221757322,biometric,0.678364799400912,False
764086,Malkangiri,Odisha,143425.5,2372.0,1160.0,280.0,3812.0,1.0,1.0,1.0,True,0.6222455403987408,0.304302203567681,0.07345225603357818,biometric,0.772827096465845,False
764087,Malkangiri,Odisha,94242.25,1745.0,1039.0,236.0,3020.0,1.0,1.0,1.0,True,0.5778145695364238,0.3440397350993378,0.0781456953642384,biometric,0.8039504321290102,False
764088,Nabarangapur,Odisha,175947.83333333334,7.0,2.0,0.0,9.0,1.0,1.0,0.0,True,0.7777777777777778,0.2222222222222222,0.0,biometric,0.482159360969681,False
765001,Rayagada,Odisha,0.0,3038.0,1306.0,91.0,4435.0,1.0,1.0,1.0,True,0.6850056369785795,0.2944757609921082,0.02051860202931229,biometric,0.6361796688816862,False
765002,Rayagada,Odisha,97820.83333333333,4378.0,1680.0,217.0,6275.0,1.0,1.0,1.0,True,0.6976892430278885,0.26772908366533865,0.034581673306772906,biometric,0.6556551706626226,False
765013,Koraput,Odisha,85036.91666666667,5156.0,2235.0,342.0,7733.0,1.0,1.0,1.0,True,0.6667528772791931,0.2890210784947627,0.044226044226044224,biometric,0.6980844803200136,False
765015,Rayagada,Odisha,170636.91666666666,7476.0,5091.0,525.0,13092.0,1.0,1.0,1.0,True,0.5710357470210816,0.3888634280476627,0.040100824931255726,biometric,0.742959076824519,False
765016,Rayagada,Odisha,106302.91666666667,4834.0,1172.0,148.0,6154.0,1.0,1.0,1.0,True,0.7855053623659408,0.19044523886902828,0.024049398765030875,biometric,0.541704484485808,False
765017,Rayagada,Odisha,166591.25,8221.0,3012.0,527.0,11760.0,1.0,1.0,1.0,True,0.6990646258503401,0.25612244897959185,0.044812925170068026,biometric,0.6720237985285948,False
765018,Rayagada,Odisha,23639.0,1012.0,386.0,149.0,1547.0,1.0,1.0,1.0,True,0.654169360051713,0.24951519069166128,0.09631544925662573,biometric,0.7731557984885288,False
765019,Rayagada,Odisha,120981.91666666667,4183.0,3143.0,363.0,7689.0,1.0,1.0,1.0,True,0.5440239302900247,0.4087657692807907,0.04721030042918455,biometric,0.7655185521898621,False
765020,Rayagada,Odisha,127708.41666666667,5352.0,3532.0,383.0,9267.0,1.0,1.0,1.0,True,0.5775331822596309,0.38113736915938273,0.0413294485809863,biometric,0.7431065670270759,False
765021,Rayagada,Odisha,33722.916666666664,1372.0,844.0,97.0,2313.0,1.0,1.0,1.0,True,0.5931690445309122,0.36489407695633375,0.041936878512753996,biometric,0.7379052136515489,False
765022,Rayagada,Odisha,48405.333333333336,4595.0,1655.0,119.0,6369.0,1.0,1.0,1.0,True,0.7214633380436489,0.25985241011147747,0.018684251844873608,biometric,0.6008410931063031,False
765023,Rayagada,Odisha,24598.0,1024.0,474.0,92.0,1590.0,1.0,1.0,1.0,True,0.6440251572327044,0.2981132075471698,0.05786163522012579,biometric,0.7364488144571286,False
765024,Rayagada,Odisha,25298.583333333332,1007.0,513.0,78.0,1598.0,1.0,1.0,1.0,True,0.630162703379224,0.32102628285356694,0.04881101376720901,biometric,0.7310628954726252,False
765025,Rayagada,Odisha,71701.08333333333,3525.0,1135.0,132.0,4792.0,1.0,1.0,1.0,True,0.7356010016694491,0.23685308848080133,0.027545909849749584,biometric,0.6061869186352883,False
765026,Rayagada,Odisha,76348.33333333333,4002.0,1645.0,147.0,5794.0,1.0,1.0,1.0,True,0.690714532274767,0.2839143942008975,0.02537107352433552,biometric,0.642877245940077,False
765029,Rayagada,Odisha,57674.0,2751.0,1371.0,393.0,4515.0,1.0,1.0,1.0,True,0.6093023255813953,0.3036544850498339,0.08704318936877077,biometric,0.7976346481524146,False
765033,Rayagada,Odisha,28823.083333333332,1941.0,660.0,65.0,2666.0,1.0,1.0,1.0,True,0.7280570142535634,0.24756189047261815,0.024381095273818456,biometric,0.6073459270619547,False
765034,Rayagada,Odisha,10539.583333333334,619.0,265.0,26.0,910.0,1.0,1.0,1.0,True,0.6802197802197802,0.29120879120879123,0.02857142857142857,biometric,0.6580714604605981,False
766001,Kalahandi,Odisha,0.0,3037.0,1846.0,161.0,5044.0,1.0,1.0,1.0,True,0.602101506740682,0.36597938144329895,0.03191911181601903,biometric,0.7129769220721075,False
766002,Kalahandi,Odisha,131313.08333333334,8657.0,3259.0,389.0,12305.0,1.0,1.0,1.0,True,0.7035351483136936,0.2648516863063795,0.03161316537992686,biometric,0.6448726039105607,False
