pincode,district,months_observed,trend_slope,trend_class,volatility_score
802237,Bhojpur,12,20.381118881118876,increasing,1.724146679535183
802301,Bhojpur,12,243.5874125874126,increasing,0.8127501725516298
802302,Bhojpur,12,25.024475524475523,increasing,0.7984336520555729
802311,Bhojpur,12,52.35314685314685,increasing,0.9995758809533267
802312,Bhojpur,12,115.17832167832167,increasing,0.9342278920876383
802313,Bhojpur,12,75.07342657342659,increasing,0.7335597354747001
802314,Bhojpur,12,46.46503496503496,increasing,0.8113913687674127
802315,Bhojpur,12,17.45454545454545,increasing,0.9073466407094571
802316,Bhojpur,12,63.12237762237762,increasing,0.9080713749948771
802351,Bhojpur,12,69.03146853146853,increasing,0.9054399958688637
802352,Bhojpur,12,2.7237762237762233,increasing,0.8649589261682544
803101,Nalanda,12,445.37762237762234,increasing,0.7562828799142597
803107,Nalanda,12,339.33916083916085,increasing,1.0183246567209472
803108,Nalanda,12,122.58391608391608,increasing,1.09435407902016
803109,Nalanda,12,65.94755244755245,increasing,0.805259369988132
803110,Patna,12,347.75524475524475,increasing,1.0268555547170117
803111,Nalanda,12,128.84265734265736,increasing,0.8636979448262606
803113,Nalanda,12,63.02447552447553,increasing,0.7469820747388225
803114,Nalanda,12,163.020979020979,increasing,1.0146850517118495
803115,Nalanda,12,61.53846153846153,increasing,0.8313651066240252
803116,Nalanda,12,170.13636363636363,increasing,0.7606734640599342
803117,Nalanda,12,112.67482517482516,increasing,0.9368220550549099
803118,Nalanda,12,152.23776223776224,increasing,0.7474831400501765
803119,Nalanda,12,143.24475524475525,increasing,0.9655212172220959
803120,Nalanda,12,33.9965034965035,increasing,0.8134046656247178
803123,Nalanda,12,6.405594405594406,increasing,1.3071627666956167
803201,Patna,12,186.72377622377624,increasing,0.7044695100769999
803202,Nalanda,12,216.74825174825173,increasing,0.7880326818149098
803203,Patna,12,14.755244755244755,increasing,0.6944665226835572
803204,Nalanda,12,28.136363636363633,increasing,1.5258453467657165
803206,Patna,12,14.104895104895103,increasing,0.6414229438417107
803211,Patna,12,80.18181818181819,increasing,0.8192392531117493
803212,Patna,12,198.9125874125874,increasing,0.9552646767084427
803213,Nalanda,12,217.05244755244755,increasing,0.8178957749786385
803214,Patna,12,97.05944055944056,increasing,0.8692205072335611
803215,Patna,12,0.1048951048951049,increasing,1.7320508075688772
803218,Patna,12,0.09440559440559441,increasing,1.8220867158288596
803221,Patna,12,53.58391608391607,increasing,0.7950129505260243
803301,Patna,12,78.05594405594405,increasing,0.9197705269876396
803302,Patna,12,110.20279720279721,increasing,0.8484497868456302
803303,Patna,12,19.93006993006993,increasing,0.8262019224553833
803306,Patna,12,39.73776223776223,increasing,0.8838383115705212
803307,Patna,12,31.874125874125873,increasing,1.0779204777189764
804401,Patna,12,78.07692307692308,increasing,0.6765644562350394
804402,Arwal,12,91.89860139860139,increasing,0.8578938746822143
804403,Gaya,12,122.25524475524476,increasing,0.9394398009469576
804404,Gaya,12,90.38461538461539,increasing,0.8071229669400447
804405,Jehanabad,12,52.55944055944057,increasing,0.7764455804191902
804406,Jehanabad,12,22.65034965034965,increasing,0.7498264350385141
804407,Gaya,12,53.94405594405594,increasing,0.8123599036797732
804408,Jehanabad,12,163.92657342657344,increasing,0.8374643676653324
804417,Jehanabad,12,86.9755244755245,increasing,0.9570104388788891
804418,Jehanabad,12,78.91258741258741,increasing,0.7581701058986262
804419,Arwal,12,106.78321678321677,increasing,0.71677125273238
804420,Jehanabad,12,50.272727272727266,increasing,0.8285155172074309
804421,Jehanabad,12,122.04545454545455,increasing,0.7710899463547127
804422,Jehanabad,12,113.47902097902097,increasing,0.8183931929189255
804423,Jehanabad,12,89.70279720279721,increasing,0.7079899572328118
804424,Gaya,12,55.04545454545454,increasing,0.8482381158814383
804425,Jehanabad,12,78.55594405594405,increasing,0.8312373510336257
804426,Arwal,12,58.0,increasing,0.7551653741764026
804427,Jehanabad,12,95.95104895104895,increasing,0.8787773434438917
804428,Arwal,12,100.26223776223776,increasing,0.7378600174371739
804429,Arwal,12,91.4090909090909,increasing,1.0298558029035232
804430,Arwal,12,7.909090909090909,increasing,0.828421077400546
804432,Jehanabad,12,58.05944055944056,increasing,0.791848107386155
804433,Jehanabad,12,14.097902097902097,increasing,1.4741590568033531
804434,Jehanabad,12,14.06993006993007,increasing,0.9061486865723918
804435,Gaya,12,1.5,increasing,0.9655996225085342
804451,Patna,12,136.7062937062937,increasing,0.722600601297019
804452,Patna,12,216.39860139860141,increasing,0.7555494524777839
804453,Patna,12,244.66083916083917,increasing,0.8862803796059944
804454,Patna,12,86.94405594405595,increasing,0.9261386850012305
805101,Nawada,12,25.111888111888113,increasing,0.6586630396516693
805102,Nawada,12,32.4965034965035,increasing,0.9423848193440044
805103,Nawada,12,100.02097902097901,increasing,0.7302394735468268
805104,Nawada,12,123.32517482517483,increasing,0.7197337600206953
805105,Nalanda,12,35.39160839160839,increasing,0.7267357335931975
805106,Nawada,12,104.59440559440559,increasing,0.8262511569465875
805107,Nawada,12,78.3741258741259,increasing,0.825744352810449
805108,Nawada,12,22.430069930069926,increasing,0.6820373648865639
805109,Nawada,12,102.47202797202797,increasing,0.6394376935448559
805110,Nawada,12,150.65034965034965,increasing,0.7230347736842737
805111,Nawada,12,47.569930069930074,increasing,0.8971702106053236
805112,Nawada,12,53.870629370629366,increasing,0.8487136138113883
805121,Nawada,12,77.55594405594405,increasing,0.7804730913096778
805122,Nawada,12,80.74825174825175,increasing,0.8150113954174232
805123,Nawada,12,88.64685314685315,increasing,0.9208732211525336
805124,Nawada,12,137.04195804195805,increasing,0.772330724699916
805125,Nawada,12,156.2972027972028,increasing,0.9479728005313147
805126,Nawada,12,133.7027972027972,increasing,0.9246574602595525
805127,Nawada,12,111.65034965034965,increasing,0.9217998693375485
805128,Nawada,12,79.23426573426573,increasing,0.7738286652885242
805129,Gaya,12,29.146853146853147,increasing,0.6726433836758848
805130,Gaya,12,206.39860139860141,increasing,0.6873847997354109
805131,Gaya,12,91.84265734265735,increasing,0.6833639967758536
805132,Kodarma,12,0.06293706293706294,increasing,3.3166247903554
805133,Nawada,12,13.16083916083916,increasing,0.9275333029577607
805135,Gaya,12,0.895104895104895,increasing,0.9147320339189784
805141,Nawada,12,21.524475524475527,increasing,0.671575906643276
805236,Gaya,12,0.47202797202797203,increasing,1.4673510461466264
811101,Nalanda,12,182.30419580419579,increasing,0.7908326087230972
811102,Sheikhpura,12,53.20279720279721,increasing,0.8290532119746362
811103,Sheikhpura,12,65.09790209790211,increasing,0.737575169459523
811104,Patna,12,78.96503496503497,increasing,0.7187604498323024
811105,Lakhisarai,12,319.40209790209786,increasing,0.6983706188780612
811106,Lakhisarai,12,166.45454545454547,increasing,0.7197923563424574
811107,Sheikhpura,12,106.52797202797203,increasing,0.7229890406899062
811112,Lakhisarai,12,35.87762237762237,increasing,0.7187719244003266
811201,Munger,12,162.87762237762237,increasing,0.7561267939093755
811202,Munger,12,143.27972027972027,increasing,0.7666311217894252
811211,Munger,12,218.74125874125875,increasing,0.9097765022105381
811212,Lakhisarai,12,60.26923076923077,increasing,0.81871217277275
811213,Munger,12,206.4965034965035,increasing,0.7152142748211076
811214,Munger,12,122.02447552447553,increasing,0.7989733693095498
811301,Jamui,12,126.8811188811189,increasing,0.7135521189836269
811302,Lakhisarai,12,191.60139860139859,increasing,0.788604411782326
811303,Jamui,12,144.26573426573427,increasing,0.6935542758897942
811304,Lakhisarai,12,112.02097902097901,increasing,0.6497976532427973
811305,Jamui,12,204.31468531468533,increasing,0.7793883745406007
811307,Jamui,12,238.97902097902096,increasing,0.6904154417032744
811308,Jamui,12,274.7832167832168,increasing,0.7864429565875455
811309,Lakhisarai,12,49.468531468531474,increasing,0.7156279645166945
811310,Jamui,12,177.26223776223776,increasing,0.8097535533750694
811311,Sheikhpura,12,345.7692307692307,increasing,0.6241052606297545
811312,Jamui,12,97.51048951048952,increasing,0.7530180142042787
811313,Jamui,12,53.87412587412587,increasing,0.7715916683101501
811314,Jamui,12,212.2762237762238,increasing,0.8350783198536343
811315,Sheikhpura,12,204.32517482517483,increasing,0.8129557090400656
811316,Jamui,12,60.21328671328671,increasing,0.7053719999817741
811317,Jamui,12,135.54195804195805,increasing,0.8660651992943552
812001,Bhagalpur,12,118.92657342657343,increasing,0.8051552753911548
812002,Bhagalpur,12,53.16783216783217,increasing,0.6063219863523747
812003,Bhagalpur,12,23.104895104895103,increasing,0.7574585718207995
812004,Bhagalpur,12,123.64685314685315,increasing,0.7679863296363011
812005,Bhagalpur,12,188.7937062937063,increasing,0.6812625805177013
812006,Bhagalpur,12,162.6048951048951,increasing,0.6777721212098533
812007,Bhagalpur,12,2.1853146853146854,increasing,1.1696532147005279
813101,Banka,12,290.6993006993007,increasing,0.7875167561342997
813102,Banka,12,199.7167832167832,increasing,0.6648752081195158
813103,Banka,12,137.6853146853147,increasing,0.6747031268848471
813104,Banka,12,168.90209790209792,increasing,0.8188371543159733
813105,Bhagalpur,12,239.23776223776224,increasing,0.7024790411985711
813106,Banka,12,259.0034965034965,increasing,0.7724055955045602
813107,Banka,12,93.62237762237761,increasing,0.8054461478162682
813108,Bhagalpur,12,104.6923076923077,increasing,0.6853824177826228
813109,Banka,12,123.64335664335664,increasing,0.9762805499771715
813110,Banka,12,77.37062937062937,increasing,0.7226944403628749
813112,Bhagalpur,12,15.527972027972028,increasing,0.8491807978510022
813113,Bhagalpur,12,39.685314685314694,increasing,0.5746974400706475
813115,Banka,12,0.28321678321678323,increasing,1.097306535409801
813116,Banka,12,16.003496503496503,increasing,0.7579553358014998
813117,Banka,12,4.832167832167832,increasing,1.1437938900037532
813118,Banka,12,26.699300699300704,increasing,0.6821932351877433
813119,Banka,12,12.041958041958043,increasing,0.5959575260045422
813121,Banka,12,13.583916083916085,increasing,0.8558127135211008
813123,Banka,12,21.944055944055947,increasing,0.8544804264073641
813124,Banka,12,0.1258741258741259,increasing,1.7320508075688772
813125,Banka,12,14.89160839160839,increasing,0.783897452915966
813126,Banka,12,0.5244755244755245,increasing,1.2364973189759494
813127,Banka,12,8.933566433566433,increasing,0.6154910905979926
813128,Banka,12,9.6993006993007,increasing,0.7368644289905033
813129,Bhagalpur,12,11.639860139860138,increasing,0.7312610998818055
813201,Banka,12,104.22027972027972,increasing,0.6018554866116858
813202,Banka,12,66.16433566433567,increasing,0.7472320415188687
813203,Bhagalpur,12,121.35664335664335,increasing,0.8292640024591662
813204,Bhagalpur,12,143.01398601398603,increasing,0.7351609038297567
813205,Banka,12,220.01048951048955,increasing,0.7504609641023731
813206,Bhagalpur,12,24.503496503496503,increasing,0.7204938395845256
813207,Munger,12,112.47552447552448,increasing,0.71129986438768
813208,Sahebganj,12,188.36363636363637,increasing,0.7405363540142739
813209,Bhagalpur,12,249.25174825174827,increasing,0.7655888320935349
813210,Bhagalpur,12,111.1083916083916,increasing,0.6680526657559458
813211,Banka,12,137.63636363636363,increasing,0.734891481564464
813212,Munger,12,60.24475524475525,increasing,0.7797604740563597
813213,Munger,12,146.02797202797203,increasing,0.6327378101748489
813214,Bhagalpur,12,2.4860139860139863,increasing,0.8976032594544333
813221,Munger,12,10.716783216783217,increasing,0.8328850341405476
813222,Bhagalpur,12,126.2027972027972,increasing,0.8249604358984448
813223,Bhagalpur,12,31.066433566433567,increasing,0.8165892155307983
813224,Banka,12,27.31118881118881,increasing,0.6552956482660515
813225,Bhagalpur,12,36.65384615384615,increasing,0.6660157986830845
813227,Bhagalpur,12,8.583916083916083,increasing,0.6689283148970591
813228,Bhagalpur,12,18.038461538461537,increasing,0.7776715091131788
813231,Bhagalpur,12,12.122377622377622,increasing,0.6674949823264464
813233,Bhagalpur,12,11.468531468531467,increasing,0.6276814863718035
813321,Munger,12,109.73426573426573,increasing,0.7194325237656769
814101,Dumka,12,63.46853146853147,increasing,0.7513241639149469
814102,Godda,12,86.57342657342656,increasing,0.7935307057991725
814103,Dumka,12,41.04895104895105,increasing,0.7808597826400845
814110,Dumka,12,34.01398601398601,increasing,0.7231047801502467
814111,Pakur,12,83.24125874125873,increasing,0.6684532196715998
814112,Deoghar,12,87.3986013986014,increasing,0.7349932112449282
814113,Deoghar,12,20.506993006993007,increasing,0.8927770679477836
814114,Deoghar,12,28.818181818181817,increasing,0.7682039217514866
814115,Deoghar,12,0.11188811188811189,increasing,2.2360679774997902
814116,Deoghar,12,9.632867132867133,increasing,0.6648912999666561
814118,Dumka,12,18.723776223776216,increasing,0.9019359267696331
814119,Dumka,12,37.33916083916084,increasing,0.6650132792609297
814120,Deoghar,12,60.26573426573427,increasing,0.8388226834649127
814122,Deoghar,12,-0.013986013986013986,decreasing,2.2360679774997894
814131,Banka,12,59.94405594405594,increasing,0.6972880915183075
814133,Deoghar,12,161.88111888111888,increasing,0.761821039763984
814141,Dumka,12,24.972027972027973,increasing,0.9858992776094683
814142,Deoghar,12,45.5979020979021,increasing,0.7914372789028561
814143,Deoghar,12,27.653846153846153,increasing,0.8796309942753111
814144,Dumka,12,37.3951048951049,increasing,0.677334660707179
814145,Godda,12,64.91258741258741,increasing,1.00679171113106
814146,Dumka,12,135.8321678321678,increasing,0.8016820731380403
814147,Godda,12,76.15034965034965,increasing,0.7280538773020943
814148,Deoghar,12,33.31468531468531,increasing,0.7418698315648101
814149,Deoghar,12,52.03146853146853,increasing,0.794724012931557
814150,Deoghar,12,79.74475524475524,increasing,0.7597735476624409
814151,Dumka,12,41.69230769230769,increasing,0.9663672456002924
814152,Deoghar,12,36.6013986013986,increasing,0.8645257733165966
814153,Dumka,12,157.23426573426573,increasing,0.7941221333499412
814154,Godda,12,58.7027972027972,increasing,0.85464162034256
814155,Godda,12,65.66433566433567,increasing,0.8185964126833413
814156,Godda,12,85.1993006993007,increasing,0.7979334014807801
814157,Deoghar,12,53.18181818181819,increasing,0.7423491307478595
814158,Dumka,12,24.63286713286713,increasing,0.7480112937975741
814160,Godda,12,111.01048951048952,increasing,0.8212918274471275
814165,Godda,12,78.4965034965035,increasing,0.775242869771213
814166,Jamtara,12,40.32517482517483,increasing,0.7570699799239148
814167,Dumka,12,14.202797202797202,increasing,0.8119754629376694
815301,Giridih,12,44.65734265734265,increasing,0.7663525890767757
815302,Giridih,12,38.06643356643357,increasing,0.7751201092079956
815311,Giridih,12,18.304195804195807,increasing,0.7421516756284413
815312,Giridih,12,165.24475524475525,increasing,0.8013002856777743
815313,Giridih,12,49.07342657342657,increasing,0.9295770049183221
815314,Giridih,12,54.1048951048951,increasing,0.9211482046024274
815315,Giridih,12,20.40909090909091,increasing,0.9574484254084886
815316,Giridih,12,66.76223776223776,increasing,0.8823180673008854
815317,Giridih,12,69.05944055944056,increasing,0.8733676803139879
815318,Giridih,12,36.11888111888112,increasing,0.9120750433526508
815351,Jamtara,12,202.33216783216784,increasing,0.7682562196915831
815352,Jamtara,12,258.9965034965035,increasing,0.6789496295621302
815353,Deoghar,12,200.17832167832165,increasing,0.79906761169925
815354,Jamtara,12,57.86713286713287,increasing,0.8384515302006196
815355,Jamtara,12,104.04545454545455,increasing,0.6174915704385686
815357,Deoghar,12,57.67482517482517,increasing,0.8288611822301944
815359,Jamtara,12,39.69230769230769,increasing,0.709041675469112
816101,Sahibganj,12,214.965034965035,increasing,0.7691717204518965
816102,Sahebganj,12,203.4370629370629,increasing,0.7240330267842848
816103,Dumka,12,32.209790209790214,increasing,0.5937193059593464
816104,Pakaur,12,118.82867132867132,increasing,0.7616199178007167
816105,Sahebganj,12,73.66433566433568,increasing,0.7225606609641835
816106,Pakur,12,59.912587412587435,increasing,0.9272384187794531
816107,Pakaur,12,29.489510489510486,increasing,0.7766914834409618
816108,Sahebganj,12,164.45104895104896,increasing,0.8586000158320078
816109,Sahebganj,12,190.1083916083916,increasing,0.7694941709482919
816110,Sahibganj,12,69.47902097902097,increasing,0.729708644246673
816115,Sahebganj,12,26.52097902097902,increasing,0.8659953462832509
816116,Sahebganj,12,84.22727272727272,increasing,0.882825031273073
816117,Dumka,12,65.8041958041958,increasing,0.6494036191640474
816118,Dumka,12,43.58741258741259,increasing,0.7308921190617952
816120,Sahebganj,12,86.26223776223777,increasing,0.8839633592879481
816129,Sahebganj,12,63.69230769230769,increasing,0.8913188086506293
821101,Kaimur (Bhabua),12,252.8916083916084,increasing,0.8600837255285966
821102,Kaimur (Bhabua),12,139.84965034965035,increasing,0.848005144595349
821103,Kaimur (Bhabua),12,83.26223776223776,increasing,0.6961037461468597
821104,Rohtas,12,143.5909090909091,increasing,0.7604983805098928
821105,Rohtas,12,166.44405594405595,increasing,0.9692145490844333
821106,Bhabua,12,228.2377622377622,increasing,0.65641369036272
821107,Rohtas,12,125.45104895104895,increasing,0.817574599209316
821108,Rohtas,12,212.29370629370626,increasing,0.6350494313331898
821109,Kaimur (Bhabua),12,265.2412587412587,increasing,0.6969886168485063
821110,Kaimur (Bhabua),12,84.17482517482517,increasing,0.6738206468393264
821111,Rohtas,12,77.76573426573427,increasing,0.7509318166693394
821112,Rohtas,12,161.64685314685315,increasing,0.8701547795304823
821113,Rohtas,12,269.07342657342656,increasing,0.7633371029358212
821115,Rohtas,12,176.26573426573427,increasing,0.7883295262740306
821301,Rohtas,12,85.3006993006993,increasing,0.8235709251940793
821302,Rohtas,12,20.447552447552447,increasing,0.8113121654902231
821303,Rohtas,12,20.95104895104895,increasing,0.7582211750382959
821304,Kaimur (Bhabua),12,74.84265734265735,increasing,0.876188558512441
821305,Rohtas,12,150.22027972027973,increasing,0.6778001710474377
821306,Rohtas,12,54.49999999999999,increasing,0.7405004099149051
821307,Rohtas,12,69.7937062937063,increasing,0.7359876797816816
821308,Rohtas,12,25.520979020979023,increasing,0.6838336787798776
821309,Rohtas,12,38.05244755244755,increasing,0.8327516957343846
821310,Rohtas,12,144.7937062937063,increasing,0.812435697752658
821311,Rohtas,12,39.51048951048951,increasing,0.7089657065757843
821312,Rohtas,12,95.07692307692308,increasing,0.7741559930273848
822101,Palamu,12,44.94405594405594,increasing,0.748962045629784
822102,Palamu,12,33.54545454545455,increasing,0.8639748041548714
822110,Garhwa *,12,137.5944055944056,increasing,0.785509698817653
822111,Palamu,12,50.66433566433567,increasing,0.7591745059097439
822112,Garhwa,12,164.42657342657347,increasing,0.7037940174740324
822113,Palamau,12,284.43356643356645,increasing,0.868773095728643
822114,Garhwa *,12,343.6293706293706,increasing,0.6593832784888954
822115,Palamu,12,107.6013986013986,increasing,0.8676559048467779
822116,Palamu,12,140.0979020979021,increasing,0.8941125548747636
822117,Palamu,12,12.115384615384617,increasing,0.7230409681475778
822118,Palamu,12,166.58041958041957,increasing,0.8045258954605942
822119,Latehar,12,37.59090909090909,increasing,0.8255464823069805
822120,Garhwa,12,96.77972027972027,increasing,0.7206494607606612
822121,Garhwa,12,112.6118881118881,increasing,0.6939902704773835
822122,Palamu,12,154.9020979020979,increasing,0.7315558211964571
822123,Palamu,12,166.52447552447552,increasing,0.8257632117415841
822124,Garhwa,12,204.66433566433565,increasing,0.741974005260756
822125,Garhwa,12,255.94055944055944,increasing,0.5906657674271679
822126,Latehar,12,166.76573426573427,increasing,0.7411073961571026
822127,Garhwa,12,18.65034965034965,increasing,0.6697181291622738
822128,Garhwa,12,125.26573426573427,increasing,0.6243353637517807
822129,Garhwa,12,6.300699300699301,increasing,0.758997795885945
822131,Palamau,12,32.16083916083916,increasing,0.9152623465882748
822132,Palamu,12,11.496503496503493,increasing,0.8111952240350755
822133,Garhwa,12,12.653846153846153,increasing,0.7589441806013654
822141,Palamu,12,0.2097902097902098,increasing,1.2909944487358056
823001,Gaya,12,298.8916083916084,increasing,0.7279695151876697
823002,Gaya,12,121.7132867132867,increasing,0.8053459797122915
823003,Gaya,12,265.53846153846155,increasing,0.7173094486169933
823004,Gaya,12,46.27972027972027,increasing,0.7699443412235402
823005,Gaya,12,0.8706293706293705,increasing,0.8839778698205644
823311,Gaya,12,110.92657342657343,increasing,0.746971987326145
824101,Aurangabad(bh),12,119.42657342657343,increasing,0.7118733810664046
824102,Aurangabad,12,137.13636363636363,increasing,0.6949617736997458
824103,Aurangabad(BH),12,85.02797202797203,increasing,0.6536829946279727
824111,Aurangabad(bh),12,97.81468531468532,increasing,0.764969521999426
824112,Aurangabad,12,102.45804195804196,increasing,0.8306738021313256
824113,Aurangabad,12,49.25524475524475,increasing,0.6215434776809157
824114,Aurangabad,12,53.82867132867133,increasing,0.7570654674236263
824115,Aurangabad,12,43.94055944055944,increasing,0.6296141222690416
824116,Aurangabad,12,28.188811188811187,increasing,0.6964813141848868
824118,Gaya,12,72.4055944055944,increasing,0.7966073048239279
824120,Aurangabad,12,146.57342657342656,increasing,0.8051737801280515
824121,Aurangabad,12,122.10839160839161,increasing,0.8685857328236667
824122,Aurangabad,12,96.56293706293708,increasing,0.7067005100202794
824123,Aurangabad(bh),12,86.77972027972028,increasing,0.8903321725597041
824124,Aurangabad(BH),12,213.58391608391608,increasing,0.8386832591379974
824125,Aurangabad,12,207.17832167832168,increasing,0.796347232095578
824127,Arwal,12,61.07342657342657,increasing,0.6779622462496858
824129,Aurangabad,12,39.02797202797203,increasing,0.8375476777013336
824130,Aurangabad,12,16.178321678321677,increasing,0.605484299285875
824143,Aurangabad,12,116.61538461538461,increasing,0.6789343824045176
824201,Gaya,12,238.8041958041958,increasing,0.7263778305717641
824202,Aurangabad,12,111.7937062937063,increasing,0.7675123109516595
824203,Aurangabad,12,147.41958041958043,increasing,0.8231962550358638
824205,Aurangabad,12,104.81118881118881,increasing,0.8108905249149055
824206,Gaya,12,208.87062937062936,increasing,0.7592536479054516
824207,Gaya,12,58.93706293706293,increasing,0.826697946964466
824208,Gaya,12,133.04545454545453,increasing,0.6958294960266704
824209,Gaya,12,68.70979020979021,increasing,0.9527629785854114
824210,Gaya,12,95.93356643356643,increasing,0.7546929953156432
824211,Gaya,12,197.15384615384616,increasing,0.7157760178448923
824213,Aurangabad,12,0.11538461538461539,increasing,3.3166247903554
824216,Aurangabad(bh),12,5.391608391608392,increasing,0.7058269676087122
824217,Gaya,12,85.2132867132867,increasing,0.9045722037214285
824218,Aurangabad,12,22.328671328671323,increasing,0.7454949872245298
824219,Gaya,12,5.454545454545455,increasing,0.8170612955773136
824231,Gaya,12,155.05594405594405,increasing,0.6283736887562336
824232,Gaya,12,172.7377622377622,increasing,0.7797977319957655
824233,Jehanabad,12,176.66433566433562,increasing,0.8396935743233246
824234,Gaya,12,33.44055944055944,increasing,0.7091557127110875
824235,Arwal,12,102.19930069930071,increasing,0.7438109532914248
824236,Gaya,12,170.82517482517486,increasing,0.654964990935879
824237,Gaya,12,126.46503496503496,increasing,0.7246726283131112
824301,Aurangabad,12,185.98601398601397,increasing,0.8177545010334063
824302,Aurangabad(bh),12,69.9090909090909,increasing,0.8674007120005859
824303,Aurangabad,12,38.81468531468531,increasing,0.7214567004329098
825101,Ramgarh,12,89.46153846153845,increasing,0.8198782964240668
825102,Bokaro,12,33.73426573426573,increasing,0.6971039002739904
825103,Chatra,12,189.13986013986013,increasing,0.6901523273150458
825106,Giridih,12,63.04545454545455,increasing,0.7880782444827564
825108,Giridih,12,84.95454545454545,increasing,0.9085095468976031
825109,Koderma,12,72.43706293706293,increasing,0.8078110529130986
825132,Koderma,12,12.024475524475527,increasing,0.7217295773513568
825167,Giridih,12,63.34965034965035,increasing,0.7951625302157717
825301,Hazaribagh,12,230.65034965034963,increasing,0.7178501030667161
825302,Hazaribagh,12,48.07692307692307,increasing,0.7612361793015233
825303,Hazaribagh,12,16.22027972027972,increasing,0.6804866716519139
825311,Hazaribagh,12,144.84265734265733,increasing,0.7226851432519992
825312,Hazaribag,12,102.93006993006993,increasing,0.7256470107053036
825313,Hazaribag,12,108.42307692307693,increasing,0.6029289244275278
825314,Ramgarh,12,20.8986013986014,increasing,0.6539143509551932
825315,Bokaro,12,24.926573426573423,increasing,0.6668492315839244
825316,Ramgarh,12,25.636363636363637,increasing,0.767297574593775
825317,Hazaribagh,12,18.251748251748253,increasing,0.5900725655951945
825318,Koderma,12,53.55594405594405,increasing,0.8159737484748789
825319,Hazaribagh,12,68.38461538461539,increasing,0.7383442016789276
825320,Giridih,12,75.51748251748252,increasing,0.9613587418701272
825321,Chatra,12,119.63286713286713,increasing,0.7122336920741035
825322,Giridih,12,92.65034965034965,increasing,0.8453345459693403
825323,Hazaribagh,12,49.33916083916083,increasing,0.899182794183811
825324,Giridih,12,70.17832167832168,increasing,0.892328274380711
825325,Ramgarh,12,28.024475524475523,increasing,0.6560710153797664
825326,Hazaribagh,12,23.667832167832167,increasing,0.7921332689008441
825329,Giridih,12,12.146853146853145,increasing,0.6710020935221271
825330,Chatra,12,40.29370629370629,increasing,0.7159473608361927
825336,Hazaribagh,12,25.27972027972028,increasing,0.8489224663782308
825401,Chatra,12,212.28321678321677,increasing,0.7774982970851466
825402,Hazaribagh,12,90.9160839160839,increasing,0.688588092128191
825403,Chatra,12,105.92307692307693,increasing,0.7736882096863659
825404,Chatra,12,199.25874125874128,increasing,0.791180140619376
825405,Hazaribag,12,86.65734265734265,increasing,0.8646036862687912
825406,Chatra,12,104.02447552447553,increasing,0.800408893110767
825407,Koderma,12,33.33216783216783,increasing,0.6837835730375476
825408,Chatra,12,218.69230769230768,increasing,0.7966305453208736
825409,Hazaribagh,12,91.67132867132867,increasing,0.8253852612054534
825410,Kodarma,12,37.08391608391608,increasing,0.6636845102952057
825411,Chatra,12,34.87412587412587,increasing,0.7874023389102764
825412,Giridih,12,64.65734265734267,increasing,0.9476768149891965
825413,Koderma,12,22.5,increasing,0.8777151237179119
825418,Giridih,12,71.84965034965035,increasing,0.7407179172949304
825420,Chatra *,12,0.03496503496503496,increasing,2.2360679774997902
825421,Koderma,12,0.8111888111888111,increasing,1.085027796215174
826001,Dhanbad,12,87.94755244755244,increasing,0.6793427032336873
826003,Dhanbad,12,7.276223776223776,increasing,0.6688734264035306
826004,Bokaro,12,30.965034965034967,increasing,0.7414512520898889
826005,Dhanbad,12,12.594405594405595,increasing,0.6019464228462609
826124,Dhanbad,12,0.020979020979020983,increasing,2.5495097567963922
827001,Dhanbad,12,26.99300699300699,increasing,0.6105915469913037
827002,,12,0.024475524475524472,increasing,3.3166247903554
827003,Bokaro,12,9.045454545454545,increasing,0.5342635217899074
827004,Bokaro,12,18.342657342657343,increasing,0.5875973948083857
827006,Bokaro,12,14.524475524475523,increasing,0.6404397582246267
827009,Bokaro,12,47.1013986013986,increasing,0.68516890355189
827010,Bokaro,12,57.772727272727266,increasing,0.771086849647455
827011,Bokaro,12,2.230769230769231,increasing,0.8206561120796145
827012,Bokaro,12,33.41258741258741,increasing,0.6756152152636707
827013,Bokaro,12,117.07342657342657,increasing,0.8801273962395206
827014,Bokaro,12,6.195804195804195,increasing,0.677075882159033
827302,Bokaro,12,28.8986013986014,increasing,0.7215084716065976
828101,Dhanbad,12,10.272727272727272,increasing,0.8944577985470548
828103,Dhanbad,12,4.559440559440559,increasing,0.859942436419514
828104,Dhanbad,12,25.933566433566433,increasing,0.6978849000424796
828105,Dhanbad,12,10.958041958041957,increasing,0.5629992523694631
828106,Dhanbad,12,17.90909090909091,increasing,0.7125631932036872
828107,Bokaro,12,0.25524475524475526,increasing,1.7320508075688774
828108,Dhanbad,12,2.199300699300699,increasing,0.9608669554742992
828109,Dhanbad,12,107.31468531468529,increasing,0.7619793068230238
828110,Dhanbad,12,19.17832167832168,increasing,0.7176809961417967
828111,Dhanbad,12,69.33216783216783,increasing,0.6813782158617689
828112,Dhanbad,12,10.01048951048951,increasing,0.5296532268212937
828113,Dhanbad,12,58.590909090909086,increasing,0.7900554175585478
828114,Dhanbad,12,21.713286713286713,increasing,0.8030417950134687
828115,Dhanbad,12,19.699300699300704,increasing,0.5921281459930224
828116,Dhanbad,12,18.58391608391608,increasing,0.8060052175356494
